"","X","Fecha","Hora","Bosque","Transecto","Planta","Polinizador","sexo","capturado","Codigo","Observaciones","Fecha2","b","Pollinator_id","Pollinator_genus","Pollinator_sps","Pollinator_family","Periodo","julian","Year","Site"
"491",491,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"492",492,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"493",493,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"494",494,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"495",495,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"496",496,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"497",497,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"498",498,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"499",499,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"500",500,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"501",501,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"502",502,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"503",503,"31/05/21","10:30:00","1",1,"Bellis perennis","Eupeodes sp.","","no",NA,"","2021-05-31","2021-05-31 NA","Eupeodes sp.","Eupeodes","sp.","Syrphidae",5,150,2021,"Gorbea"
"504",504,"31/05/21","10:30:00","1",1,"Taraxacum sp.","?=48","","no",NA,"","2021-05-31","2021-05-31 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,150,2021,"Gorbea"
"505",505,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"506",506,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"507",507,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"508",508,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"509",509,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"510",510,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"511",511,"31/05/21","10:30:00","1",1,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"512",512,"31/05/21","10:30:00","1",1,"Taraxacum sp.","Eristalis tenax","","no",NA,"","2021-05-31","2021-05-31 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",5,150,2021,"Gorbea"
"513",513,"31/05/21","10:30:00","1",1,"Taraxacum sp.","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"514",514,"31/05/21","10:30:00","1",1,"Taraxacum sp.","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"515",515,"31/05/21","10:30:00","1",1,"Taraxacum sp.","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"516",516,"31/05/21","10:30:00","1",1,"Taraxacum sp.","Apis mellifera","","no",NA,"","2021-05-31","2021-05-31 NA","Apis mellifera","Apis","mellifera","Apidae",5,150,2021,"Gorbea"
"517",517,"31/05/21","10:30:00","1",1,"Taraxacum sp.","Apis mellifera","","no",NA,"","2021-05-31","2021-05-31 NA","Apis mellifera","Apis","mellifera","Apidae",5,150,2021,"Gorbea"
"518",518,"31/05/21","10:30:00","1",1,"Vicia pyrenaica","","","si",70,"","2021-05-31","2021-05-31 70","Eucera nigrescens","Eucera","nigrescens","Apidae",5,150,2021,"Gorbea"
"519",519,"31/05/21","10:30:00","1",1,"Vicia pyrenaica","?=70","","no",NA,"","2021-05-31","2021-05-31 NA","Eucera nigrescens","Eucera","nigrescens","Apidae",5,150,2021,"Gorbea"
"520",520,"31/05/21","10:30:00","1",1,"Vicia pyrenaica","?=70","","no",NA,"","2021-05-31","2021-05-31 NA","Eucera nigrescens","Eucera","nigrescens","Apidae",5,150,2021,"Gorbea"
"521",521,"31/05/21","10:30:00","1",1,"Ranunculus repens","","","si",71,"","2021-05-31","2021-05-31 71","Melanostoma scalare","Melanostoma","scalare","Syrphidae",5,150,2021,"Gorbea"
"522",522,"31/05/21","10:30:00","1",1,"Vicia pyrenaica","?=70","","no",NA,"","2021-05-31","2021-05-31 NA","Eucera nigrescens","Eucera","nigrescens","Apidae",5,150,2021,"Gorbea"
"523",523,"31/05/21","10:30:00","1",1,"Vicia pyrenaica","?=70","","no",NA,"","2021-05-31","2021-05-31 NA","Eucera nigrescens","Eucera","nigrescens","Apidae",5,150,2021,"Gorbea"
"524",524,"31/05/21","10:30:00","1",1,"Vicia pyrenaica","","","si",72,"","2021-05-31","2021-05-31 72","Bombus pascuorum","Bombus","pascuorum","Apidae",5,150,2021,"Gorbea"
"525",525,"31/05/21","10:30:00","1",1,"Vicia pyrenaica","?=70","","no",NA,"","2021-05-31","2021-05-31 NA","Eucera nigrescens","Eucera","nigrescens","Apidae",5,150,2021,"Gorbea"
"526",526,"31/05/21","13:30:00","1",2,"Vicia pyrenaica","Macroglossum stellatarum","","no",NA,"","2021-05-31","2021-05-31 NA","Macroglossum stellatarum","Macroglossum","stellatarum","Lepidoptera",5,150,2021,"Gorbea"
"527",527,"31/05/21","13:30:00","1",2,"Bellis perennis","Macroglossum stellatarum","","no",NA,"","2021-05-31","2021-05-31 NA","Macroglossum stellatarum","Macroglossum","stellatarum","Lepidoptera",5,150,2021,"Gorbea"
"528",528,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"529",529,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"530",530,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"531",531,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"532",532,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"533",533,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"534",534,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"535",535,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"536",536,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"537",537,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"538",538,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"539",539,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"540",540,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"541",541,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"542",542,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"543",543,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"544",544,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"545",545,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"546",546,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"547",547,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"548",548,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"549",549,"31/05/21","13:30:00","1",2,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"550",550,"31/05/21","13:30:00","1",2,"Ranunculus repens","?=48","","no",NA,"","2021-05-31","2021-05-31 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,150,2021,"Gorbea"
"551",551,"31/05/21","13:30:00","1",2,"Bellis perennis","Eupeodes sp.","","no",NA,"","2021-05-31","2021-05-31 NA","Eupeodes sp.","Eupeodes","sp.","Syrphidae",5,150,2021,"Gorbea"
"552",552,"31/05/21","13:30:00","1",2,"Ranunculus repens","?=48","","no",NA,"","2021-05-31","2021-05-31 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,150,2021,"Gorbea"
"553",553,"31/05/21","13:30:00","1",2,"Ranunculus repens","?=48","","no",NA,"","2021-05-31","2021-05-31 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,150,2021,"Gorbea"
"554",554,"31/05/21","13:30:00","1",2,"Erysimum gorbeanum","?=48","","no",NA,"","2021-05-31","2021-05-31 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,150,2021,"Gorbea"
"555",555,"31/05/21","13:30:00","1",2,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","2021-05-31","2021-05-31 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,150,2021,"Gorbea"
"556",556,"31/05/21","13:30:00","1",2,"Ranunculus repens","Bombus pascuorum","","no",NA,"","2021-05-31","2021-05-31 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,150,2021,"Gorbea"
"557",557,"31/05/21","13:30:00","1",2,"Taraxacum sp.","Apis mellifera","","no",NA,"","2021-05-31","2021-05-31 NA","Apis mellifera","Apis","mellifera","Apidae",5,150,2021,"Gorbea"
"558",558,"31/05/21","13:30:00","1",2,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","2021-05-31","2021-05-31 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,150,2021,"Gorbea"
"559",559,"31/05/21","13:30:00","1",2,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","2021-05-31","2021-05-31 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,150,2021,"Gorbea"
"560",560,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"561",561,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","hembra","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"562",562,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"563",563,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"564",564,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"565",565,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"566",566,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"567",567,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"568",568,"31/05/21","16:00:00","1",3,"Bellis perennis","Sphaerophoria scripta","macho","no",NA,"","2021-05-31","2021-05-31 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",5,150,2021,"Gorbea"
"569",569,"31/05/21","16:00:00","1",3,"Bellis perennis","?=40","","no",NA,"","2021-05-31","2021-05-31 NA","Andrena minutuloides","Andrena","minutuloides","Andrenidae",5,150,2021,"Gorbea"
"570",570,"31/05/21","16:00:00","1",3,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","2021-05-31","2021-05-31 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,150,2021,"Gorbea"
"571",571,"31/05/21","16:00:00","1",3,"Geranium robertianum","?=48","","no",NA,"","2021-05-31","2021-05-31 NA","Lasioglossum immunitum","Lasioglossum","immunitum","Halictidae",5,150,2021,"Gorbea"
"572",572,"31/05/21","16:00:00","1",3,"Vicia pyrenaica","Bombus pascuorum","","no",NA,"","2021-05-31","2021-05-31 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",5,150,2021,"Gorbea"
"573",573,"07/06/21","10:40:00","3",1,"Prunella grandiflora","Bombus pascuorum","","no",NA,"","2021-06-07","2021-06-07 NA","Bombus pascuorum","Bombus","pascuorum","Apidae",6,157,2021,"Gorbea"
"574",574,"07/06/21","10:40:00","3",1,"Bellis perennis","Eristalis tenax","","no",NA,"","2021-06-07","2021-06-07 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",6,157,2021,"Gorbea"
"575",575,"07/06/21","10:40:00","3",1,"Thymus praecox subsp. polytrichus","?=73","","no",NA,"","2021-06-07","2021-06-07 NA","Melanostoma scalare","Melanostoma","scalare","Syrphidae",6,157,2021,"Gorbea"
"576",576,"07/06/21","10:40:00","3",1,"Ranunculus repens","Sphaerophoria scripta","macho","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"577",577,"07/06/21","10:40:00","3",1,"Ranunculus repens","Sphaerophoria scripta","macho","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"578",578,"07/06/21","10:40:00","3",1,"Ranunculus repens","Sphaerophoria scripta","macho","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"579",579,"07/06/21","10:40:00","3",1,"Ranunculus repens","Sphaerophoria scripta","macho","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"580",580,"07/06/21","10:40:00","3",1,"Ranunculus repens","Sphaerophoria scripta","hembra","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"581",581,"07/06/21","10:40:00","3",1,"Ranunculus repens","Sphaerophoria scripta","hembra","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"582",582,"07/06/21","10:40:00","3",1,"Helianthemum nummularium","Eristalis tenax","","no",NA,"","2021-06-07","2021-06-07 NA","Eristalis tenax","Eristalis","tenax","Syrphidae",6,157,2021,"Gorbea"
"583",583,"07/06/21","10:40:00","3",1,"Ranunculus repens","Eristalis sp.","","no",NA,"","2021-06-07","2021-06-07 NA","Eristalis sp.","Eristalis","sp.","Syrphidae",6,157,2021,"Gorbea"
"584",584,"07/06/21","10:40:00","3",1,"Ranunculus repens","?=91","","no",NA,"","2021-06-07","2021-06-07 NA","Chrysolina sp","Chrysolina","sp","Chrysomelidae",6,157,2021,"Gorbea"
"585",585,"07/06/21","10:40:00","3",1,"Potentilla montana","Sphaerophoria scripta","","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"586",586,"07/06/21","10:40:00","3",1,"Bellis perennis","Sphaerophoria scripta","","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"587",587,"07/06/21","10:40:00","3",1,"Ranunculus repens","?=73","","no",NA,"","2021-06-07","2021-06-07 NA","Melanostoma scalare","Melanostoma","scalare","Syrphidae",6,157,2021,"Gorbea"
"588",588,"07/06/21","10:40:00","3",1,"Lotus corniculatus","Pyrgus malvoides","","no",NA,"","2021-06-07","2021-06-07 NA","Pyrgus malvoides","Pyrgus","malvoides","Lepidoptera",6,157,2021,"Gorbea"
"589",589,"07/06/21","10:40:00","3",1,"Bellis perennis","Sphaerophoria scripta","","no",NA,"","2021-06-07","2021-06-07 NA","Sphaerophoria scripta","Sphaerophoria","scripta","Syrphidae",6,157,2021,"Gorbea"
"590",590,"07/06/21","10:40:00","3",1,"Medicago lupulina","?=73","","no",NA,"","2021-06-07","2021-06-07 NA","Melanostoma scalare","Melanostoma","scalare","Syrphidae",6,157,2021,"Gorbea"
