"","X.x","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta","X.y","Degree","Specialization","Closeness","nestedcontribution","match","tot.visits.pl","poll.sp","plant.sp"
"1995",1995,"Helleborus viridis subsp. occidentalis",4,"1",2022,"Gorbea",0,-1.70468014460065,"40",685,0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"1996",1996,"Helleborus viridis subsp. occidentalis",4,"1",2022,"Gorbea",3,-0.40028926472404,"40",685,0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"1997",1997,"Helleborus viridis subsp. occidentalis",4,"1",2022,"Gorbea",2,-0.83508622468291,"41",685,0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"1998",1998,"Helleborus viridis subsp. occidentalis",4,"1",2022,"Gorbea",2,-0.83508622468291,"41",685,0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"1999",1999,"Helleborus viridis subsp. occidentalis",4,"1",2022,"Gorbea",2,-0.83508622468291,"41",685,0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"2000",2000,"Helleborus viridis subsp. occidentalis",4,"1",2022,"Gorbea",1,-1.26988318464178,"41",685,0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"2001",2001,"Helleborus viridis subsp. occidentalis",4,"1",2022,"Gorbea",2,-0.83508622468291,"41",685,0.25,0.141261696347721,0.647867166180513,0.803407855142601,"Gorbea_2022_1_4",7,12,8
"2002",2002,"Vicia pyrenaica",4,"1",2022,"Gorbea",3,1.03418675949807,"42",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2003",2003,"Vicia pyrenaica",4,"1",2022,"Gorbea",2,0.11490963994423,"43",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2004",2004,"Vicia pyrenaica",4,"1",2022,"Gorbea",NA,NA,"44",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2005",2005,"Vicia pyrenaica",4,"1",2022,"Gorbea",1,-0.804367479609613,"45",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2006",2006,"Vicia pyrenaica",4,"1",2022,"Gorbea",0,-1.72364459916346,"46",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2007",2007,"Vicia pyrenaica",4,"1",2022,"Gorbea",NA,NA,"47",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2008",2008,"Vicia pyrenaica",4,"1",2022,"Gorbea",NA,NA,"48",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2009",2009,"Vicia pyrenaica",4,"1",2022,"Gorbea",1,-0.804367479609613,"49",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2010",2010,"Vicia pyrenaica",4,"1",2022,"Gorbea",1,-0.804367479609613,"50",690,0.0833333333333333,0.106242905788876,0.617546179147702,0.302386378345275,"Gorbea_2022_1_4",4,12,8
"2011",2011,"Lathyrus linifolius",3,"3",2022,"Gorbea",NA,NA,"31",838,0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"2012",2012,"Lathyrus linifolius",3,"3",2022,"Gorbea",NA,NA,"32",838,0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"2013",2013,"Lathyrus linifolius",3,"3",2022,"Gorbea",NA,NA,"33",838,0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"2014",2014,"Lathyrus linifolius",3,"3",2022,"Gorbea",NA,NA,"35",838,0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"2015",2015,"Lathyrus linifolius",3,"3",2022,"Gorbea",NA,NA,"36",838,0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"2016",2016,"Lathyrus linifolius",3,"3",2022,"Gorbea",NA,NA,"38",838,0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"2017",2017,"Lathyrus linifolius",3,"3",2022,"Gorbea",NA,NA,"39",838,0.285714285714286,0,0.462756426319518,0.0357429455403422,"Gorbea_2022_3_3",2,7,7
"2018",2018,"Vicia pyrenaica",3,"3",2022,"Gorbea",NA,NA,"41",842,0.142857142857143,0,0.793265393723166,0.706164468667032,"Gorbea_2022_3_3",4,7,7
"2019",2019,"Vicia pyrenaica",3,"3",2022,"Gorbea",NA,NA,"42",842,0.142857142857143,0,0.793265393723166,0.706164468667032,"Gorbea_2022_3_3",4,7,7
"2020",2020,"Vicia pyrenaica",3,"3",2022,"Gorbea",NA,NA,"43",842,0.142857142857143,0,0.793265393723166,0.706164468667032,"Gorbea_2022_3_3",4,7,7
"2021",2021,"Vicia pyrenaica",3,"3",2022,"Gorbea",NA,NA,"46",842,0.142857142857143,0,0.793265393723166,0.706164468667032,"Gorbea_2022_3_3",4,7,7
"2022",2022,"Vicia pyrenaica",3,"3",2022,"Gorbea",1,-0.804367479609613,"47",842,0.142857142857143,0,0.793265393723166,0.706164468667032,"Gorbea_2022_3_3",4,7,7
"2023",2023,"Vicia pyrenaica",3,"3",2022,"Gorbea",NA,NA,"48",842,0.142857142857143,0,0.793265393723166,0.706164468667032,"Gorbea_2022_3_3",4,7,7
