"","Planta","Periodo","Bosque","Year","Site","Semillas_viables","scaled_seeds","id_planta"
"1273","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",1,-1.39832624664005,"26"
"1274","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",8,2.0312807408578,"27"
"1275","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",8,2.0312807408578,"27"
"1276","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",5,0.561449174787293,"27"
"1277","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",3,-0.418438535926379,"27"
"1278","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",1,-1.39832624664005,"28"
"1279","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"28"
"1280","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"28"
"1281","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"28"
"1282","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"29"
"1283","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",1,-1.39832624664005,"29"
"1284","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"29"
"1285","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"29"
"1286","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",NA,NA,"29"
"1287","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",4,0.0715053194304571,"30"
"1288","Helleborus viridis subsp. occidentalis",2,"1","2021","Gorbea",5,0.561449174787293,"30"
"1289","Cardamine pratensis",5,"1","2021","Gorbea",NA,NA,"7"
"1290","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1291","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1292","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1293","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1294","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1295","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1296","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1297","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1298","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1299","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1300","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1301","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1302","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"4"
"1303","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1304","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1305","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1306","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1307","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1308","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1309","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1310","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1311","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1312","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1313","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1314","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1315","Erysimum gorbeanum",3,"1","2021","Gorbea",NA,NA,"6"
"1316","Erysimum gorbeanum",5,"1","2021","Gorbea",13,3.07287031098158,"9"
"1317","Erysimum gorbeanum",5,"1","2021","Gorbea",10,2.24774772747727,"9"
"1318","Erysimum gorbeanum",5,"1","2021","Gorbea",4,0.59750256046864,"9"
"1319","Erysimum gorbeanum",5,"1","2021","Gorbea",2,0.0474208381324317,"9"
"1320","Erysimum gorbeanum",5,"1","2021","Gorbea",1,-0.227620023035673,"9"
"1321","Erysimum gorbeanum",5,"1","2021","Gorbea",0,-0.502660884203777,"9"
"1322","Erysimum gorbeanum",5,"1","2021","Gorbea",NA,NA,"22"
"1323","Erysimum gorbeanum",5,"1","2021","Gorbea",NA,NA,"22"
"1324","Erysimum gorbeanum",5,"1","2021","Gorbea",NA,NA,"22"
"1325","Erysimum gorbeanum",5,"1","2021","Gorbea",NA,NA,"22"
"1326","Erysimum gorbeanum",5,"1","2021","Gorbea",NA,NA,"22"
"1327","Erysimum gorbeanum",5,"1","2021","Gorbea",NA,NA,"22"
"1328","Erysimum gorbeanum",5,"1","2021","Gorbea",NA,NA,"22"
"1329","Erysimum gorbeanum",6,"1","2021","Gorbea",0,-0.502660884203777,"10"
"1330","Erysimum gorbeanum",6,"1","2021","Gorbea",0,-0.502660884203777,"10"
"1331","Erysimum gorbeanum",6,"1","2021","Gorbea",7,1.42262514397295,"10"
"1332","Erysimum gorbeanum",6,"1","2021","Gorbea",8,1.69766600514106,"10"
"1333","Erysimum gorbeanum",6,"1","2021","Gorbea",0,-0.502660884203777,"10"
"1334","Erysimum gorbeanum",6,"1","2021","Gorbea",8,1.69766600514106,"10"
"1335","Erysimum gorbeanum",6,"1","2021","Gorbea",0,-0.502660884203777,"10"
"1336","Erysimum gorbeanum",6,"1","2021","Gorbea",0,-0.502660884203777,"10"
"1337","Erysimum gorbeanum",6,"1","2021","Gorbea",0,-0.502660884203777,"10"
"1338","Erysimum gorbeanum",6,"1","2021","Gorbea",0,-0.502660884203777,"10"
"1339","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1340","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1341","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1342","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1343","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1344","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1345","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1346","Erysimum gorbeanum",6,"1","2021","Gorbea",NA,NA,"13"
"1347","Scilla verna",4,"1","2021","Gorbea",3,-0.608516318432129,"31"
"1348","Scilla verna",4,"1","2021","Gorbea",5,0.0212273134336788,"31"
"1349","Scilla verna",4,"1","2021","Gorbea",5,0.0212273134336788,"31"
"1350","Scilla verna",4,"1","2021","Gorbea",3,-0.608516318432129,"31"
"1351","Scilla verna",4,"1","2021","Gorbea",4,-0.293644502499225,"31"
"1352","Scilla verna",4,"1","2021","Gorbea",3,-0.608516318432129,"32"
"1353","Scilla verna",4,"1","2021","Gorbea",3,-0.608516318432129,"32"
"1354","Scilla verna",4,"1","2021","Gorbea",5,0.0212273134336788,"32"
"1355","Scilla verna",4,"1","2021","Gorbea",10,1.5955863930982,"36"
"1356","Scilla verna",4,"1","2021","Gorbea",8,0.965842761232391,"36"
"1357","Scilla verna",4,"1","2021","Gorbea",9,1.28071457716529,"36"
"1358","Scilla verna",4,"1","2021","Gorbea",11,1.9104582090311,"36"
"1359","Scilla verna",4,"1","2021","Gorbea",2,-0.923388134365033,"37"
"1360","Scilla verna",4,"1","2021","Gorbea",4,-0.293644502499225,"37"
"1361","Scilla verna",4,"1","2021","Gorbea",11,1.9104582090311,"38"
"1362","Scilla verna",4,"1","2021","Gorbea",9,1.28071457716529,"38"
"1363","Scilla verna",4,"1","2021","Gorbea",10,1.5955863930982,"38"
"1364","Scilla verna",4,"1","2021","Gorbea",3,-0.608516318432129,"38"
"1365","Scilla verna",4,"1","2021","Gorbea",NA,NA,"39"
"1366","Ranunculus ficaria",2,"1","2021","Gorbea",NA,NA,"3"
"1367","Oxalis acetosella",2,"1","2021","Gorbea",1,NA,"1"
"1368","Oxalis acetosella",2,"1","2021","Gorbea",NA,NA,"2"
"1369","Oxalis acetosella",2,"1","2021","Gorbea",1,NA,"3"
"1370","Oxalis acetosella",2,"1","2021","Gorbea",NA,NA,"4"
"1371","Oxalis acetosella",2,"1","2021","Gorbea",NA,NA,"5"
"1372","Scilla verna",4,"5","2021","Gorbea",5,0.0212273134336788,"2"
"1373","Scilla verna",4,"5","2021","Gorbea",4,-0.293644502499225,"2"
"1374","Scilla verna",4,"5","2021","Gorbea",2,-0.923388134365033,"2"
"1375","Scilla verna",4,"5","2021","Gorbea",NA,NA,"3"
"1376","Scilla verna",4,"5","2021","Gorbea",4,-0.293644502499225,"4"
"1377","Scilla verna",4,"5","2021","Gorbea",1,-1.23825995029794,"4"
"1378","Scilla verna",4,"5","2021","Gorbea",4,-0.293644502499225,"5"
"1379","Scilla verna",4,"5","2021","Gorbea",2,-0.923388134365033,"5"
"1380","Scilla verna",4,"5","2021","Gorbea",5,0.0212273134336788,"5"
"1381","Scilla verna",4,"5","2021","Gorbea",1,-1.23825995029794,"6"
"1382","Scilla verna",4,"5","2021","Gorbea",3,-0.608516318432129,"8"
"1383","Scilla verna",4,"5","2021","Gorbea",2,-0.923388134365033,"8"
"1384","Scilla verna",4,"5","2021","Gorbea",2,-0.923388134365033,"8"
"1385","Scilla verna",4,"5","2021","Gorbea",3,-0.608516318432129,"8"
"1386","Scilla verna",4,"5","2021","Gorbea",8,0.965842761232391,"10"
"1387","Scilla verna",4,"5","2021","Gorbea",4,-0.293644502499225,"10"
"1388","Scilla verna",4,"5","2021","Gorbea",4,-0.293644502499225,"10"
"1389","Scilla verna",4,"5","2021","Gorbea",3,-0.608516318432129,"10"
"1390","Scilla verna",4,"5","2021","Gorbea",7,0.650970945299487,"13"
"1391","Scilla verna",4,"5","2021","Gorbea",7,0.650970945299487,"13"
"1392","Scilla verna",4,"5","2021","Gorbea",3,-0.608516318432129,"13"
"1393","Scilla verna",4,"5","2021","Gorbea",2,-0.923388134365033,"13"
"1394","Scilla verna",1,"5","2021","Gorbea",4,-0.293644502499225,"4"
"1395","Scilla verna",1,"5","2021","Gorbea",2,-0.923388134365033,"4"
"1396","Scilla verna",1,"5","2021","Gorbea",2,-0.923388134365033,"4"
"1397","Scilla verna",1,"5","2021","Gorbea",9,1.28071457716529,"5"
"1398","Scilla verna",1,"5","2021","Gorbea",12,2.22533002496401,"5"
"1399","Scilla verna",1,"5","2021","Gorbea",3,-0.608516318432129,"5"
"1400","Scilla verna",1,"5","2021","Gorbea",NA,NA,"7"
"1401","Scilla verna",1,"5","2021","Gorbea",18,4.11456092056143,"9"
"1402","Scilla verna",1,"5","2021","Gorbea",4,-0.293644502499225,"10"
"1403","Pedicularis sylvatica",1,"5","2021","Gorbea",NA,NA,"1"
"1404","Pedicularis sylvatica",1,"5","2021","Gorbea",NA,NA,"2"
"1405","Pedicularis sylvatica",1,"5","2021","Gorbea",NA,NA,"3"
"1406","Pedicularis sylvatica",1,"5","2021","Gorbea",NA,NA,"3"
"1407","Pedicularis sylvatica",1,"5","2021","Gorbea",NA,NA,"3"
"1408","Pedicularis sylvatica",1,"5","2021","Gorbea",NA,NA,"4"
"1409","Pedicularis sylvatica",1,"5","2021","Gorbea",NA,NA,"5"
"1410","Scilla verna",1,"4","2021","Gorbea",9,1.28071457716529,"1"
"1411","Scilla verna",1,"4","2021","Gorbea",9,1.28071457716529,"1"
"1412","Scilla verna",1,"4","2021","Gorbea",9,1.28071457716529,"1"
"1413","Scilla verna",1,"4","2021","Gorbea",6,0.336099129366583,"1"
"1414","Scilla verna",1,"4","2021","Gorbea",4,-0.293644502499225,"2"
"1415","Scilla verna",1,"4","2021","Gorbea",9,1.28071457716529,"3"
"1416","Scilla verna",1,"4","2021","Gorbea",6,0.336099129366583,"3"
"1417","Scilla verna",1,"4","2021","Gorbea",5,0.0212273134336788,"3"
"1418","Scilla verna",1,"4","2021","Gorbea",4,-0.293644502499225,"3"
"1419","Scilla verna",1,"4","2021","Gorbea",3,-0.608516318432129,"4"
"1420","Scilla verna",1,"4","2021","Gorbea",NA,NA,"5"
"1421","Scilla verna",1,"4","2021","Gorbea",7,0.650970945299487,"6"
"1422","Scilla verna",1,"4","2021","Gorbea",4,-0.293644502499225,"6"
"1423","Scilla verna",1,"4","2021","Gorbea",3,-0.608516318432129,"6"
"1424","Scilla verna",1,"4","2021","Gorbea",6,0.336099129366583,"6"
"1425","Scilla verna",1,"4","2021","Gorbea",2,-0.923388134365033,"7"
"1426","Scilla verna",1,"4","2021","Gorbea",9,1.28071457716529,"7"
"1427","Scilla verna",1,"4","2021","Gorbea",1,-1.23825995029794,"8"
"1428","Scilla verna",1,"4","2021","Gorbea",6,0.336099129366583,"8"
"1429","Scilla verna",1,"4","2021","Gorbea",0,-1.55313176623084,"9"
"1430","Scilla verna",1,"4","2021","Gorbea",6,0.336099129366583,"9"
"1431","Scilla verna",1,"4","2021","Gorbea",3,-0.608516318432129,"9"
"1432","Scilla verna",2,"4","2021","Gorbea",4,-0.293644502499225,"11"
"1433","Scilla verna",2,"4","2021","Gorbea",1,-1.23825995029794,"11"
"1434","Scilla verna",2,"4","2021","Gorbea",2,-0.923388134365033,"11"
"1435","Scilla verna",2,"4","2021","Gorbea",8,0.965842761232391,"12"
"1436","Scilla verna",2,"4","2021","Gorbea",4,-0.293644502499225,"12"
"1437","Scilla verna",2,"4","2021","Gorbea",5,0.0212273134336788,"12"
"1438","Scilla verna",2,"4","2021","Gorbea",3,-0.608516318432129,"12"
"1439","Scilla verna",2,"4","2021","Gorbea",NA,NA,"15"
"1440","Scilla verna",2,"4","2021","Gorbea",10,1.5955863930982,"16"
"1441","Scilla verna",2,"4","2021","Gorbea",3,-0.608516318432129,"16"
"1442","Scilla verna",2,"4","2021","Gorbea",11,1.9104582090311,"17"
"1443","Scilla verna",2,"4","2021","Gorbea",7,0.650970945299487,"17"
"1444","Scilla verna",2,"4","2021","Gorbea",2,-0.923388134365033,"17"
"1445","Scilla verna",2,"4","2021","Gorbea",NA,NA,"18"
"1446","Scilla verna",2,"4","2021","Gorbea",5,0.0212273134336788,"19"
"1447","Scilla verna",2,"4","2021","Gorbea",4,-0.293644502499225,"19"
"1448","Scilla verna",2,"4","2021","Gorbea",2,-0.923388134365033,"19"
"1449","Scilla verna",2,"4","2021","Gorbea",6,0.336099129366583,"20"
"1450","Scilla verna",2,"4","2021","Gorbea",2,-0.923388134365033,"20"
"1451","Scilla verna",2,"4","2021","Gorbea",NA,NA,"21"
"1452","Scilla verna",2,"4","2021","Gorbea",NA,NA,"23"
"1453","Scilla verna",2,"4","2021","Gorbea",NA,NA,"24"
"1454","Scilla verna",2,"4","2021","Gorbea",1,-1.23825995029794,"25"
"1455","Scilla verna",2,"4","2021","Gorbea",NA,NA,"28"
"1456","Scilla verna",2,"4","2021","Gorbea",NA,NA,"29"
"1457","Scilla verna",2,"4","2021","Gorbea",NA,NA,"30"
"1458","Scilla verna",2,"3","2021","Gorbea",NA,NA,"1"
"1459","Scilla verna",2,"3","2021","Gorbea",NA,NA,"2"
"1460","Scilla verna",2,"3","2021","Gorbea",NA,NA,"3"
"1461","Scilla verna",2,"3","2021","Gorbea",NA,NA,"4"
"1462","Scilla verna",2,"3","2021","Gorbea",NA,NA,"5"
"1463","Scilla verna",2,"3","2021","Gorbea",NA,NA,"6"
"1464","Scilla verna",2,"3","2021","Gorbea",NA,NA,"7"
"1465","Scilla verna",2,"3","2021","Gorbea",NA,NA,"8"
"1466","Scilla verna",2,"3","2021","Gorbea",NA,NA,"9"
"1467","Scilla verna",2,"3","2021","Gorbea",NA,NA,"10"
"1468","Lathyrus linifolius",2,"3","2021","Gorbea",4,0.544605552735756,"2"
"1469","Lathyrus linifolius",2,"3","2021","Gorbea",2,-0.46680475948779,"2"
"1470","Lathyrus linifolius",2,"3","2021","Gorbea",2,-0.46680475948779,"3"
"1471","Lathyrus linifolius",2,"3","2021","Gorbea",8,2.56742617718285,"4"
"1472","Lathyrus linifolius",2,"3","2021","Gorbea",3,0.0389003966239826,"8"
"1473","Lathyrus linifolius",2,"3","2021","Gorbea",3,0.0389003966239826,"10"
"1474","Lathyrus linifolius",2,"3","2021","Gorbea",3,0.0389003966239826,"10"
"1475","Lathyrus linifolius",3,"3","2021","Gorbea",4,0.544605552735756,"12"
"1476","Lathyrus linifolius",3,"3","2021","Gorbea",3,0.0389003966239826,"13"
"1477","Lathyrus linifolius",3,"3","2021","Gorbea",3,0.0389003966239826,"14"
"1478","Lathyrus linifolius",3,"3","2021","Gorbea",0,-1.47821507171134,"14"
"1479","Lathyrus linifolius",3,"3","2021","Gorbea",3,0.0389003966239826,"15"
"1480","Lathyrus linifolius",5,"3","2021","Gorbea",0,-1.47821507171134,"20"
"1481","Helianthemum nummularium",5,"3","2021","Gorbea",5,0.0877808603970979,"2"
"1482","Helianthemum nummularium",5,"3","2021","Gorbea",5,0.0877808603970979,"2"
"1483","Helianthemum nummularium",5,"3","2021","Gorbea",6,0.55594544918162,"3"
"1484","Helianthemum nummularium",5,"3","2021","Gorbea",2,-1.31671290595647,"3"
"1485","Helianthemum nummularium",5,"3","2021","Gorbea",2,-1.31671290595647,"3"
"1486","Helianthemum nummularium",5,"3","2021","Gorbea",2,-1.31671290595647,"3"
"1487","Helianthemum nummularium",5,"3","2021","Gorbea",5,0.0877808603970979,"3"
"1488","Helianthemum nummularium",6,"3","2021","Gorbea",6,0.55594544918162,"7"
"1489","Helianthemum nummularium",6,"3","2021","Gorbea",5,0.0877808603970979,"7"
"1490","Helianthemum nummularium",6,"3","2021","Gorbea",2,-1.31671290595647,"7"
"1491","Helianthemum nummularium",6,"3","2021","Gorbea",6,0.55594544918162,"7"
"1492","Helianthemum nummularium",6,"3","2021","Gorbea",5,0.0877808603970979,"8"
"1493","Helianthemum nummularium",6,"3","2021","Gorbea",5,0.0877808603970979,"8"
"1494","Helianthemum nummularium",6,"3","2021","Gorbea",NA,NA,"9"
"1495","Helianthemum nummularium",6,"3","2021","Gorbea",10,2.42860380431971,"10"
"1496","Helianthemum nummularium",6,"3","2021","Gorbea",NA,NA,"11"
"1497","Helianthemum nummularium",6,"3","2021","Gorbea",4,-0.380383728387424,"12"
"1498","Helianthemum nummularium",6,"3","2021","Gorbea",7,1.02411003796614,"13"
"1499","Helianthemum nummularium",6,"3","2021","Gorbea",NA,NA,"14"
"1500","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"1"
"1501","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"1"
"1502","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"1"
"1503","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"1"
"1504","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"2"
"1505","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"2"
"1506","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"3"
"1507","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"3"
"1508","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"3"
"1509","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"3"
"1510","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"4"
"1511","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"4"
"1512","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"4"
"1513","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"4"
"1514","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"5"
"1515","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"5"
"1516","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"5"
"1517","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"5"
"1518","Hippocrepis comosa",3,"3","2021","Gorbea",NA,NA,"5"
"1519","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"6"
"1520","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"6"
"1521","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"6"
"1522","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"7"
"1523","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"7"
"1524","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"7"
"1525","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"7"
"1526","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"8"
"1527","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"8"
"1528","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"8"
"1529","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"9"
"1530","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"9"
"1531","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"9"
"1532","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"9"
"1533","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"9"
"1534","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"10"
"1535","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"10"
"1536","Hippocrepis comosa",5,"3","2021","Gorbea",NA,NA,"10"
"1537","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"11"
"1538","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"11"
"1539","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"11"
"1540","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"12"
"1541","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"12"
"1542","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"12"
"1543","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"13"
"1544","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"14"
"1545","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"14"
"1546","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"14"
"1547","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"15"
"1548","Hippocrepis comosa",6,"3","2021","Gorbea",NA,NA,"15"
"1549","Pedicularis sylvatica",3,"3","2021","Gorbea",NA,NA,"1"
"1550","Pedicularis sylvatica",3,"3","2021","Gorbea",10,-0.476500345435899,"2"
"1551","Pedicularis sylvatica",3,"3","2021","Gorbea",9,-0.537590133312296,"2"
"1552","Pedicularis sylvatica",3,"3","2021","Gorbea",7,-0.659769709065091,"2"
"1553","Pedicularis sylvatica",3,"3","2021","Gorbea",4,-0.843039072694282,"2"
"1554","Pedicularis sylvatica",3,"3","2021","Gorbea",10,-0.476500345435899,"2"
"1555","Pedicularis sylvatica",3,"3","2021","Gorbea",18,0.0122179575752794,"3"
"1556","Pedicularis sylvatica",3,"3","2021","Gorbea",13,-0.293230981806707,"3"
"1557","Pedicularis sylvatica",3,"3","2021","Gorbea",12,-0.354320769683104,"3"
"1558","Pedicularis sylvatica",3,"3","2021","Gorbea",41,1.41728307873242,"4"
"1559","Pedicularis sylvatica",3,"3","2021","Gorbea",54,2.21145032112558,"8"
"1560","Lotus corniculatus",6,"3","2021","Gorbea",NA,NA,"1"
"1561","Lotus corniculatus",6,"3","2021","Gorbea",5,-0.413730818191397,"2"
"1562","Lotus corniculatus",6,"3","2021","Gorbea",4,-0.612321610923267,"2"
"1563","Lotus corniculatus",6,"3","2021","Gorbea",5,-0.413730818191397,"3"
"1564","Lotus corniculatus",6,"3","2021","Gorbea",0,-1.40668478185075,"3"
